[5.4881 0.434  0.8001 3.6727]
[5.5752, 0.4294, 0.8006, 3.7471]
[5.585, 0.4284, 0.8223, 3.6723]
[5.4881, 0.4294, 0.8186, 3.8014]
[5.3245, 0.43, 0.8021, 3.9987]
[5.574, 0.4264, 0.814, 3.7357]
[5.6811, 0.4294, 0.7998, 3.6723]
[5.3245, 0.4294, 0.7998, 3.8733]
[5.6811, 0.432, 0.8033, 3.6723]
[5.4881, 0.4284, 0.7993, 3.9987]
[5.6661, 0.4294, 0.7936, 3.7929]
[5.5832, 0.4296, 0.7898, 3.8774]
[5.6811, 0.4256, 0.791, 3.8173]
[5.8334, 0.4294, 0.7823, 3.6723]
[5.7882, 0.4294, 0.7936, 3.6723]
[5.8054 0.42   0.7677 3.9224]
[5.7882, 0.4279, 0.7842, 3.967]
[5.6916, 0.4266, 0.7912, 3.8418]
[5.7862, 0.4307, 0.7828, 3.8298]
[5.7083, 0.4235, 0.7974, 3.9681]
[5.8092 0.4215 0.7757 4.1441]
[5.9324 0.4131 0.8172 4.0394]
[5.5988, 0.4234, 0.8104, 3.7143]
[5.6447, 0.4284, 0.805, 3.8645]
[5.6447, 0.4176, 0.805, 4.0149]
[5.6447, 0.4258, 0.805, 3.9896]
[5.7147, 0.4282, 0.781, 4.0476]
[5.4358 0.4147 0.7924 4.1682]
[5.6835, 0.4265, 0.7956, 4.1995]
[5.606, 0.4291, 0.78, 3.8857]
[5.606, 0.4291, 0.7931, 4.2004]
[5.4358, 0.4221, 0.7674, 3.917]
[5.9345, 0.4209, 0.798, 4.3495]
[5.6014, 0.4243, 0.7959, 3.932]
[5.7123, 0.4243, 0.7737, 4.5708]
[5.4358, 0.4277, 0.7854, 4.2081]
[5.9486, 0.4209, 0.7959, 4.4362]
[5.9401 0.4093 0.7723 4.4124]
[5.9295, 0.4148, 0.7772, 4.4843]
[5.9462, 0.4144, 0.7643, 4.4685]
[5.843, 0.4117, 0.7791, 4.7496]
[5.9197 0.4188 0.7739 4.5469]
[5.9621, 0.4145, 0.7716, 4.4357]
[5.8823, 0.4145, 0.7716, 4.4357]
[5.8823, 0.4145, 0.7765, 4.5625]
[5.8109 0.407  0.7524 4.5734]
[5.9149 0.4099 0.7672 4.6756]
[3.1744 0.4121 0.7539 4.6124]
[3.0206 0.4242 0.7521 4.5244]
[5.6129 0.4129 0.7727 4.1959]
[5.8763 0.3919 0.7726 4.8513]
[4.9797 0.4251 0.7591 4.6461]
[3.4007 0.3976 0.7415 3.9151]
[5.7738 0.4101 0.8886 4.621 ]
[3.0458 0.3922 0.7867 4.3984]
[4.7306 0.3831 0.9111 5.3557]
[3.9094 0.4066 0.9146 5.2049]
[5.8203 0.4464 0.8825 3.1844]
[4.9206 0.427  0.85   5.8948]
[4.1995 0.3962 0.7438 3.8119]
[5.5653 0.4238 0.8357 5.6754]
[5.7602 0.4484 0.8396 5.9167]
[3.0864 0.4168 0.8257 3.7077]
[3.3722 0.3749 0.8299 5.5203]
[3.1435 0.4696 0.8764 3.6811]
[5.045  0.4222 0.8262 5.5737]
[3.8275 0.4484 0.8194 5.0971]
[4.8831 0.4359 0.9032 5.17  ]
[5.2607 0.4465 0.7834 3.2903]
[3.8005 0.4568 0.8779 3.0571]
[3.746  0.3725 0.7378 4.0746]
[3.4996 0.3814 0.8634 5.6987]
[3.5111 0.4165 0.8216 4.9949]
[5.4071 0.4376 0.9158 4.1678]
[3.346  0.4251 0.8409 3.1685]
[4.9256 0.4201 0.8535 5.9689]
[5.2534 0.4045 0.8781 3.9266]
[4.1161 0.3726 0.7453 5.0765]
[5.3928 0.3931 0.7571 5.5532]
[3.7576 0.4297 0.7731 4.0368]
[3.2746 0.4169 0.8192 3.6143]
[4.2083 0.4666 0.8739 4.5269]
[5.4946 0.4565 0.8674 3.1937]
[5.0445 0.4316 0.8718 3.4472]
[5.342  0.4221 0.7401 5.5266]
[5.5403 0.3773 0.9082 5.506 ]
[3.8802 0.4391 0.7698 4.6893]
[5.2761 0.4522 0.898  3.39  ]
[3.0249 0.4476 0.8506 4.5258]
[4.5199 0.4013 0.8863 4.4247]
[3.7586 0.3629 0.7745 4.6363]
[4.5299 0.417  0.9103 3.5887]
[3.8983 0.4183 0.891  5.852 ]
[4.8648 0.4343 0.8552 3.2055]
[4.346  0.389  0.7787 3.1217]
[4.6001 0.3674 0.9008 3.4559]
[5.9148 0.4094 0.8495 4.3811]
[3.1109 0.3663 0.9139 4.4261]
[4.8288 0.4082 0.884  5.4877]
[4.9356 0.4059 0.8706 4.4901]
