[5.4079 0.426  0.8042 3.8178]
[5.6954, 0.4348, 0.7978, 3.8133]
[5.2472, 0.4377, 0.8075, 3.5491]
[5.4881, 0.4294, 0.8072, 3.6727]
[5.4195, 0.432, 0.814, 3.7357]
[5.7882, 0.4256, 0.814, 3.6723]
[5.6868, 0.4247, 0.7993, 3.6723]
[5.4881, 0.4284, 0.801, 3.7357]
[5.6857, 0.4294, 0.7993, 3.6723]
[5.8481, 0.4294, 0.801, 3.7357]
[5.6811, 0.4319, 0.801, 3.6723]
[5.8554, 0.4294, 0.788, 3.6727]
[5.7882, 0.4301, 0.7871, 3.6723]
[5.7882, 0.4301, 0.7871, 3.6723]
[5.7882, 0.4256, 0.7831, 3.8382]
[5.758  0.4203 0.7925 3.6769]
[5.7191, 0.4169, 0.7912, 3.7484]
[5.7191, 0.4231, 0.7912, 3.8418]
[5.6916, 0.4235, 0.771, 3.967]
[5.6916, 0.4279, 0.771, 3.9681]
[5.8235 0.4191 0.7835 3.7904]
[5.6997 0.4221 0.7905 4.1106]
[5.5988, 0.42, 0.7602, 3.7143]
[5.6848, 0.4284, 0.7735, 3.8212]
[5.6842, 0.4258, 0.7882, 3.8645]
[5.6589, 0.4267, 0.8104, 3.8645]
[5.5279, 0.4239, 0.7944, 3.9949]
[5.7487 0.4171 0.775  4.4744]
[5.6037, 0.4218, 0.7726, 4.2841]
[5.6443, 0.4174, 0.7997, 4.1975]
[5.5787, 0.4143, 0.7904, 3.8857]
[5.8983, 0.4205, 0.7931, 3.917]
[5.8983, 0.4234, 0.7931, 4.2166]
[5.9534, 0.4175, 0.7765, 4.2166]
[5.6443, 0.4231, 0.7846, 4.0534]
[5.6014, 0.4231, 0.7959, 4.1831]
[5.9486, 0.413, 0.7959, 4.3495]
[3.0291 0.4017 0.7975 4.3897]
[5.9856, 0.4235, 0.7761, 4.4976]
[5.9655, 0.4148, 0.7772, 4.374]
[3.1544, 0.4155, 0.7653, 4.3047]
[5.8572 0.4237 0.7555 4.3408]
[5.9574, 0.4077, 0.7724, 4.2549]
[3.1747, 0.4126, 0.7721, 4.2343]
[5.9639, 0.4165, 0.7769, 4.5837]
[3.0875 0.4187 0.7562 4.7034]
[3.156  0.4113 0.762  4.7512]
[3.1338 0.3991 0.7843 4.7251]
[3.1368 0.4214 0.799  4.6201]
[3.1958 0.3971 0.7622 4.4971]
[5.502  0.419  0.7844 4.478 ]
[3.1648 0.4051 0.7754 4.5474]
[3.4084 0.4172 0.7873 4.6993]
[3.5498 0.4413 0.764  3.6311]
[3.0276 0.3937 0.7862 5.4039]
[3.5116 0.4538 0.7237 5.7428]
[5.0086 0.4051 0.7284 4.5023]
[3.3549 0.3619 0.9182 3.1596]
[4.4907 0.4728 0.8331 4.1857]
[3.0327 0.4342 0.7945 5.206 ]
[5.4316 0.368  0.8036 3.3571]
[5.4306 0.4442 0.8755 5.1611]
[5.3608 0.4003 0.8069 5.2081]
[3.4712 0.4393 0.7267 5.2419]
[5.86   0.4676 0.8565 3.5318]
[4.1986 0.4687 0.8319 3.0032]
[3.4422 0.4435 0.727  5.9666]
[4.6244 0.3663 0.732  3.8105]
[3.9886 0.408  0.8457 5.4911]
[5.1538 0.4139 0.8671 5.5475]
[5.9231 0.4267 0.8091 4.2751]
[5.6062 0.3684 0.7685 4.0619]
[5.5378 0.3769 0.8669 4.6678]
[5.713  0.3622 0.7289 5.5247]
[4.9157 0.4647 0.9115 4.347 ]
[3.5722 0.4131 0.8276 4.0199]
[4.7456 0.4551 0.8774 3.3421]
[3.5173 0.4589 0.8773 3.5989]
[3.9275 0.3821 0.9176 4.3745]
[3.7353 0.4285 0.7737 5.1279]
[3.916  0.4014 0.7354 4.9557]
[3.6247 0.3913 0.7451 5.2196]
[4.1789 0.4504 0.918  5.9856]
[5.0789 0.3847 0.9087 3.1763]
[4.5232 0.4057 0.8171 4.7955]
[5.4713 0.3642 0.8186 5.2766]
[4.1985 0.3688 0.8765 4.049 ]
[4.3818 0.451  0.8313 3.4753]
[3.8931 0.4205 0.8242 3.5961]
[4.7461 0.4021 0.8348 4.0128]
[3.9487 0.4231 0.8683 3.2676]
[5.9242 0.4441 0.8795 5.4992]
[4.0685 0.3704 0.7511 5.9461]
[5.3946 0.4334 0.9112 5.8682]
[3.3397 0.37   0.7433 3.2848]
[3.7054 0.3983 0.8302 4.7736]
[5.8544 0.4721 0.8703 4.171 ]
[4.6101 0.4071 0.8936 5.4413]
[4.7099 0.4448 0.9086 5.9369]
[5.6308 0.4636 0.9092 3.5598]
