[5.6954 0.4348 0.7978 3.4799]
[5.5274, 0.4267, 0.8162, 3.6226]
[5.5579, 0.432, 0.8031, 3.8113]
[5.796, 0.4294, 0.8063, 3.6727]
[5.3245, 0.4284, 0.8186, 3.9987]
[5.6911, 0.432, 0.7998, 3.7357]
[5.4456, 0.4294, 0.7945, 3.8733]
[5.4881, 0.4294, 0.7945, 3.8733]
[5.6911, 0.4284, 0.7993, 3.6811]
[5.6811, 0.4319, 0.7998, 3.6723]
[5.6911, 0.4284, 0.7993, 3.6723]
[5.7882, 0.4296, 0.7898, 3.8173]
[5.6857, 0.4256, 0.7998, 3.8382]
[5.897, 0.4294, 0.801, 3.6723]
[5.695, 0.428, 0.7769, 3.8132]
[5.8751 0.4261 0.7713 3.6618]
[5.7083, 0.4315, 0.7863, 3.8532]
[5.9451, 0.4294, 0.7755, 3.7252]
[5.6916, 0.4294, 0.7755, 3.7252]
[5.8656, 0.4266, 0.7912, 3.7484]
[3.0429 0.4157 0.8022 3.8536]
[3.0288 0.4283 0.7815 3.9667]
[5.4909, 0.427, 0.7749, 3.8212]
[5.6589, 0.4282, 0.7996, 3.8645]
[5.8706, 0.4239, 0.7941, 4.0149]
[5.6447, 0.4267, 0.8019, 4.0476]
[5.6589, 0.4221, 0.7855, 4.026]
[5.606  0.4291 0.7959 3.8857]
[5.8225, 0.4265, 0.8075, 4.3984]
[5.7951, 0.4202, 0.7725, 4.5708]
[5.7123, 0.4206, 0.775, 4.4744]
[5.9756, 0.4234, 0.798, 3.917]
[5.6014, 0.4243, 0.7737, 3.932]
[5.4358, 0.4167, 0.7705, 4.3495]
[5.6014, 0.413, 0.7846, 3.932]
[5.4358, 0.4244, 0.7959, 4.3495]
[5.976, 0.4243, 0.7666, 4.1831]
[5.5052 0.4086 0.7838 4.3306]
[5.9462, 0.4144, 0.7643, 4.5354]
[5.6762, 0.4144, 0.7653, 4.3634]
[5.9756, 0.4117, 0.7867, 4.4908]
[5.9899 0.4189 0.7627 4.4391]
[5.6093, 0.4055, 0.7785, 4.3885]
[3.0592, 0.4081, 0.7702, 4.3907]
[5.9621, 0.4082, 0.7716, 4.5837]
[5.9132 0.4138 0.7606 4.7875]
[5.8453 0.4118 0.7591 4.853 ]
[3.0905 0.4211 0.7747 4.9185]
[5.7285 0.4267 0.8131 4.6333]
[5.7839 0.4392 0.7564 5.1122]
[5.2798 0.3999 0.7465 4.3815]
[3.0997 0.4168 0.7463 5.0023]
[3.2464 0.4098 0.7588 5.0999]
[5.7871 0.3955 0.7699 4.2926]
[4.6452 0.4167 0.9041 4.3028]
[5.6487 0.4351 0.8551 4.9242]
[4.8205 0.4416 0.9129 4.626 ]
[3.8687 0.472  0.8545 4.8012]
[4.7906 0.3633 0.9026 4.8786]
[5.2089 0.4752 0.8624 5.3769]
[5.1955 0.4285 0.8722 3.    ]
[3.301  0.4723 0.9014 3.5047]
[3.217  0.4204 0.8175 5.7591]
[3.009  0.3644 0.8278 4.9641]
[3.1326 0.3618 0.8598 5.1518]
[3.4499 0.4765 0.7557 5.0956]
[5.2723 0.3739 0.9028 5.3451]
[3.4347 0.4421 0.8645 3.6781]
[5.7036 0.4573 0.751  5.956 ]
[3.1129 0.4592 0.7893 3.2462]
[3.425  0.4123 0.8017 4.5455]
[3.6772 0.3978 0.7366 5.6026]
[4.9743 0.4315 0.8253 3.1804]
[5.702  0.3661 0.8425 4.167 ]
[3.464  0.4589 0.8092 3.0239]
[4.4137 0.4788 0.7517 4.3167]
[5.5524 0.375  0.8026 5.3566]
[5.4524 0.4289 0.8038 5.9867]
[4.889  0.3793 0.9002 3.8745]
[3.316  0.4723 0.7748 5.7389]
[3.9095 0.4431 0.9007 3.4999]
[4.1885 0.4105 0.8066 4.7968]
[5.1485 0.3729 0.826  5.9991]
[4.1464 0.3967 0.8564 5.7561]
[5.7385 0.4281 0.7944 3.7252]
[3.0497 0.381  0.8776 3.8065]
[3.7485 0.3977 0.8956 3.1458]
[4.3167 0.3684 0.7729 3.8832]
[4.0621 0.4219 0.8809 4.527 ]
[5.0492 0.4535 0.8351 4.1773]
[3.8485 0.3836 0.9172 4.5326]
[5.1361 0.4496 0.7861 5.133 ]
[4.7872 0.4471 0.9145 5.1977]
[3.7749 0.416  0.7403 5.0855]
[5.4273 0.3986 0.8694 5.1373]
[5.1951 0.4642 0.8718 3.6957]
[5.7151 0.4733 0.9178 5.9798]
[3.4385 0.3796 0.8129 5.7254]
[3.4826 0.4542 0.857  3.1646]
[5.712  0.3745 0.885  5.0724]
